BIN	TotalMembers	Taxa	Count in Project	Unique
BOLD:AAB9246	11	Galleriinae	1	F
BOLD:AAB9605	222	Phycitinae	1	F
BOLD:AAB9934	49	Macroglossinae	3	F
BOLD:AAC0297	71	Spilomelinae	2	F
BOLD:AAC1043	150	Palpita	16	F
BOLD:AAC1143	10	Smerinthinae	1	F
BOLD:AAC1283	41	Aediinae	2	F
BOLD:AAC1478	39	Macroglossinae	1	F
BOLD:AAC1664	117	Aganainae	5	F
BOLD:AAC1744	1938	Cosmopterix	1	F
BOLD:AAC2453	59	Chloephorinae	8	F
BOLD:AAC3315	10	Macroglossinae	1	F
BOLD:AAC3410	84	Plusiinae	1	F
BOLD:AAC4011	44	Hypeninae	2	F
BOLD:AAC4571	52	Sterrhinae	6	F
BOLD:AAC4722	90	Spilomelinae	2	F
BOLD:AAC5089	103	Acontiinae	11	F
BOLD:AAC5136	20	Macroglossinae	1	F
BOLD:AAC5466	139	Spilomelinae	14	F
BOLD:AAC5576	87	Chloephorinae	12	F
BOLD:AAC6479	22	Smerinthinae	1	F
BOLD:AAC6611	44	Boletobiinae	10	F
BOLD:AAC6909	14	Spilomelinae	1	F
BOLD:AAC6999	57	Spilomelinae	1	F
BOLD:AAC7171	12	Smerinthinae	2	F
BOLD:AAC7805	50	Scoliopteryginae	2	F
BOLD:AAC8279	185	Noctuinae	14	F
BOLD:AAC8585	76	Ennominae	4	F
BOLD:AAC8770	14	Aganainae	2	F
BOLD:AAC9089	56	Smerinthinae	6	F
BOLD:AAC9294	2166	Balclutha	2	F
BOLD:AAC9900	84	Arctiinae	5	F
BOLD:AAC9910	19	Sterrhinae	2	F
BOLD:AAD0760	200	Cosmopteriginae	1	F
BOLD:AAD1503	114	Erebinae	2	F
BOLD:AAD1804	51	Ennominae	2	F
BOLD:AAD2376	51	Noctuinae	2	F
BOLD:AAD3107	124	Bagisarinae	2	F
BOLD:AAD3161	15	Spilomelinae	2	F
BOLD:AAD3375	150	Coccygidium	6	F
BOLD:AAD3428	199	Spilomelinae	1	F
BOLD:AAD4147	21	Boletobiinae	7	F
BOLD:AAD4283	123	Chrysomyinae	2	F
BOLD:AAD4769	627	Balclutha	1	F
BOLD:AAD5570	8	Saturniinae	1	F
BOLD:AAD6690	5	Spilomelinae	2	F
BOLD:AAD6907	11	Spilomelinae	1	F
BOLD:AAD6908	20	Spilomelinae	1	F
BOLD:AAD6940	25	Arctiinae	8	F
BOLD:AAD7442	29	Sterrhinae	2	F
BOLD:AAD8297	44	Noctuinae	8	F
BOLD:AAD8430	24	Arctiinae	7	F
BOLD:AAD9056	42	Chloephorinae	2	F
BOLD:AAD9194	10	Macronematinae	1	F
BOLD:AAD9727	159	Spilomelinae	1	F
BOLD:AAE0638	43	Spilomelinae	6	F
BOLD:AAE1121	193	Hypeninae	6	F
BOLD:AAE1174	19	Crambinae	2	F
BOLD:AAE1700	152	Amphipyrinae	17	F
BOLD:AAE1907	31	Erebinae	5	F
BOLD:AAE2250	75	Pyraustinae	2	F
BOLD:AAE2357	47	Bagisarinae	1	F
BOLD:AAE2640	17	Arctiinae	1	F
BOLD:AAE3052	27	Crambidae	1	F
BOLD:AAE3110	10	Macroglossinae	1	F
BOLD:AAE3138	15	Arctiinae	1	F
BOLD:AAE3301	310	Erebinae	11	F
BOLD:AAE4039	6	Macroglossinae	1	F
BOLD:AAE4147	98	Arctiinae	20	F
BOLD:AAE4276	46	Noctuinae	2	F
BOLD:AAE4331	58	Eustrotiinae	2	F
BOLD:AAE4777	11	Acontiinae	3	F
BOLD:AAE5258	40	Spilomelinae	1	F
BOLD:AAE5911	268	Hypeninae	2	F
BOLD:AAE6388	15	Arctiinae	4	F
BOLD:AAE6976	59	Spilomelinae	3	F
BOLD:AAE7216	38	Chloephorinae	3	F
BOLD:AAE7729	330	Olethreutinae	23	F
BOLD:AAE8096	12	Smerinthinae	4	F
BOLD:AAE9138	141	Noctuinae	2	F
BOLD:AAE9575	8	Geometrinae	1	F
BOLD:AAE9576	5	Geometrinae	1	F
BOLD:AAF0098	73	Arctiinae	2	F
BOLD:AAF0510	67	Cemus	5	F
BOLD:AAF0510	67	Delphacinae	6	F
BOLD:AAF0903	155	Erebinae	20	F
BOLD:AAF2269	62	Anthene	1	F
BOLD:AAF2524	12	Arctiinae	7	F
BOLD:AAF2660	28	Geometrinae	2	F
BOLD:AAF2995	62	Arctiinae	2	F
BOLD:AAF3534	19	Ennominae	1	F
BOLD:AAF5760	75	Pyraustinae	8	F
BOLD:AAG0134	281	Chrysopeleiinae	1	F
BOLD:AAG0440	19	Phycitinae	4	F
BOLD:AAG0802	65	Agaristinae	19	F
BOLD:AAG1025	6	Ennominae	1	F
BOLD:AAG3121	82	Spilomelinae	4	F
BOLD:AAG3123	13	Spilomelinae	3	F
BOLD:AAG5815	50	Noctuinae	2	F
BOLD:AAG5834	46	Erebinae	1	F
BOLD:AAG5840	277	Erebinae	14	F
BOLD:AAG5842	94	Erebinae	1	F
BOLD:AAG5945	35	Erebinae	6	F
BOLD:AAG5947	4	Herminiinae	1	F
BOLD:AAG6096	432	Scoliopteryginae	11	F
BOLD:AAG6139	345	Boletobiinae	24	F
BOLD:AAG6141	12	Erebidae	1	F
BOLD:AAG6184	102	Noterinae	5	F
BOLD:AAG6344	55	Arctiinae	9	F
BOLD:AAG6346	343	Arctiinae	15	F
BOLD:AAG6350	70	Arctiinae	1	F
BOLD:AAG6391	5	Sciaridae	1	F
BOLD:AAG6409	69	Ceratopogonidae	4	F
BOLD:AAG7062	681	Formicinae	1	F
BOLD:AAG8673	34	Flatidae	7	F
BOLD:AAG8731	351	Orsillinae	1	F
BOLD:AAG9295	155	Delphacinae	4	F
BOLD:AAG9416	25	Lymantriinae	4	F
BOLD:AAH0353	113	Hybosorinae	35	F
BOLD:AAH0736	37	Ennominae	4	F
BOLD:AAH4337	21	Acontiinae	4	F
BOLD:AAH4446	78	Pyraustinae	13	F
BOLD:AAH4802	293	Gelechiinae	1	F
BOLD:AAH5926	16	Phalerinae	2	F
BOLD:AAH5999	30	Noctuidae	1	F
BOLD:AAH6020	46	Hypeninae	2	F
BOLD:AAH6045	20	Ennominae	2	F
BOLD:AAH6135	12	Notodontidae	1	F
BOLD:AAH6149	12	Lymantriinae	2	F
BOLD:AAH6187	43	Chloephorinae	2	F
BOLD:AAH6196	26	Arctiinae	3	F
BOLD:AAH6222	10	Phalerinae	1	F
BOLD:AAH6253	276	Erebinae	2	F
BOLD:AAH7346	33	Lasiocampinae	1	F
BOLD:AAH8639	4	Rogadinae	1	F
BOLD:AAI0164	18	Sterrhinae	1	F
BOLD:AAI1564	79	Arctiinae	9	F
BOLD:AAI2780	41	Boletobiinae	5	F
BOLD:AAI2869	11	Phanerotoma	1	F
BOLD:AAI3435	19	Arctiinae	1	F
BOLD:AAI4544	9	Amicrocentrum	7	F
BOLD:AAI4783	32	Phycitinae	10	F
BOLD:AAI5186	16	Ophioninae	3	F
BOLD:AAI5266	140	Noctuinae	34	F
BOLD:AAI6233	61	Arctiinae	15	F
BOLD:AAI6448	6	Larentiinae	1	F
BOLD:AAI7652	22	Geometrinae	1	F
BOLD:AAI8849	268	Erebinae	3	F
BOLD:AAI9950	18	Aganainae	4	F
BOLD:AAJ0496	37	Hydropsychinae	3	F
BOLD:AAJ0521	12	Hydropsychinae	1	F
BOLD:AAJ0527	31	Ennominae	9	F
BOLD:AAJ0557	18	Ennominae	3	F
BOLD:AAJ0600	38	Coccygidium	9	F
BOLD:AAJ1043	11	Ennominae	3	F
BOLD:AAJ1142	30	Macrotermitinae	5	F
BOLD:AAJ1233	36	Macronematinae	8	F
BOLD:AAJ2244	26	Olethreutinae	1	F
BOLD:AAJ5613	38	Olethreutinae	1	F
BOLD:AAJ6293	57	Oedipodinae	2	F
BOLD:AAJ6790	86	Erebinae	1	F
BOLD:AAJ7464	27	Erebinae	1	F
BOLD:AAJ7497	495	Conocephalinae	6	F
BOLD:AAJ8268	31	Arctiinae	7	F
BOLD:AAK1509	90	Anacampsinae	3	F
BOLD:AAK3749	221	Herminiinae	18	F
BOLD:AAK5584	93	Erebinae	3	F
BOLD:AAK6780	60	Erebinae	6	F
BOLD:AAK8674	70	Noctuinae	12	F
BOLD:AAL5466	97	Euplatypus	1	F
BOLD:AAL6759	71	Cicadellinae	3	F
BOLD:AAL8220	343	Rhyparochrominae	7	F
BOLD:AAL8498	3	Noctuidae	1	F
BOLD:AAL8617	42	Crambidae	1	F
BOLD:AAL8617	42	Spilomelinae	20	F
BOLD:AAL8675	8	Arctiinae	2	F
BOLD:AAL8684	5	Noctuidae	1	F
BOLD:AAL8688	31	Calpinae	1	F
BOLD:AAL8702	125	Arctiinae	49	F
BOLD:AAL8706	89	Arctiinae	63	F
BOLD:AAL8725	15	Psychidae	6	F
BOLD:AAL8884	27	Ennominae	1	F
BOLD:AAL9257	9	Noctuinae	3	F
BOLD:AAL9924	40	Lasiocampinae	2	F
BOLD:AAM5089	20	Sterrhinae	3	F
BOLD:AAM6805	95	Delphacidae	3	F
BOLD:AAM6839	5	Erebinae	2	F
BOLD:AAM7055	84	Phycitinae	5	F
BOLD:AAM7056	154	Phycitinae	41	F
BOLD:AAM9069	21	Erebinae	1	F
BOLD:AAM9080	9	Erebinae	1	F
BOLD:AAM9159	13	Lymantriinae	1	F
BOLD:AAN0893	25	Erebinae	6	F
BOLD:AAN2380	4	Chloephorinae	2	F
BOLD:AAN4051	52	Nolinae	1	F
BOLD:AAN4439	116	Spilomelinae	1	F
BOLD:AAN4859	9	Hydropsychinae	2	F
BOLD:AAN8373	101	Iassinae	25	F
BOLD:AAN8818	31	Bagisarinae	4	F
BOLD:AAO1259	7	Ennominae	1	F
BOLD:AAO3092	163	Amphipyrinae	49	F
BOLD:AAO5761	22	Cicadellinae	5	F
BOLD:AAO6725	71	Coccinellinae	1	F
BOLD:AAO7131	30	Cicadellinae	2	F
BOLD:AAO9963	129	Deltocephalinae	3	F
BOLD:AAP1749	7	Chloephorinae	1	F
BOLD:AAP1752	83	Chloephorinae	56	F
BOLD:AAP1776	23	Bagisarinae	3	F
BOLD:AAP1786	17	Targallodes rufula	4	F
BOLD:AAP1794	9	Noctuinae	1	F
BOLD:AAP1985	155	Condicinae	51	F
BOLD:AAP2071	5	Lepidoptera	1	F
BOLD:AAP2179	28	Geometrinae	1	F
BOLD:AAP2377	86	Nolinae	2	F
BOLD:AAP2421	27	Ennominae	1	F
BOLD:AAP3255	21	Geometridae	1	F
BOLD:AAP3406	31	Geometrinae	2	F
BOLD:AAP3517	61	Rhyparochrominae	20	F
BOLD:AAP5732	9	Ennominae	1	F
BOLD:AAP6762	5	Yponomeutidae	1	F
BOLD:AAP7121	49	Harpalinae	17	F
BOLD:AAP7901	22	Cicindelinae	2	F
BOLD:AAP8295	22	Chloephorinae	17	F
BOLD:AAP8743	16	Nolinae	1	F
BOLD:AAP9156	11	Nolinae	1	F
BOLD:AAQ0108	10	Thomisidae	1	F
BOLD:AAQ0702	19	Nolidae	1	F
BOLD:AAQ0816	19	Dytiscinae	1	F
BOLD:AAQ1028	36	Stricticollis tobias	1	F
BOLD:AAQ1375	8	Spilomelinae	3	F
BOLD:AAQ1760	48	Ennominae	3	F
BOLD:AAR3803	52	Macrotermitinae	20	F
BOLD:AAS0174	178	Coccygidium	5	F
BOLD:AAU0042	9	Lasiocampinae	1	F
BOLD:AAU0239	6	Arctiinae	5	F
BOLD:AAU0383	9	Lasiocampinae	1	F
BOLD:AAU1134	17	Lasiocampinae	8	F
BOLD:AAU2258	9	Ennominae	1	F
BOLD:AAU2565	10	Lasiocampinae	1	F
BOLD:AAU2847	13	Sterrhinae	1	F
BOLD:AAU2980	30	Marathyssa cuneata	3	F
BOLD:AAU3346	452	Pentatominae	7	F
BOLD:AAU4515	45	Coreinae	4	F
BOLD:AAU4812	154	Phycitinae	1	F
BOLD:AAU5769	5	Noctuidae	1	F
BOLD:AAU5771	107	Erebinae	15	F
BOLD:AAU7990	84	Chrysauginae	7	F
BOLD:AAV0133	9	Pyrrhocoridae	1	F
BOLD:AAV0432	6	Carabidae	1	F
BOLD:AAV1082	115	Sarcophaginae	1	F
BOLD:AAV1870	13	Pentatominae	1	F
BOLD:AAV2223	129	Hypeninae	2	F
BOLD:AAV2261	77	Boletobiinae	3	F
BOLD:AAV2396	10	Pyralinae	3	F
BOLD:AAV2444	15	Limacodinae	2	F
BOLD:AAV3311	14	Stathmopodidae	2	F
BOLD:AAV3453	18	Ennominae	1	F
BOLD:AAV4243	181	Delphacinae	2	F
BOLD:AAV4246	49	Nolinae	1	F
BOLD:AAV4940	47	Oedipodinae	3	F
BOLD:AAV5822	18	Alydinae	2	F
BOLD:AAV7651	392	Chironominae	2	F
BOLD:AAV7792	11	Lasiocampinae	2	F
BOLD:AAV8326	207	Phycitinae	127	F
BOLD:AAV8353	8	Brachycerinae	3	F
BOLD:AAV9997	31	Lasiocampinae	4	F
BOLD:AAW0481	61	Acontiinae	2	F
BOLD:AAW0504	65	Erebinae	1	F
BOLD:AAW2838	10	Geometrinae	7	F
BOLD:AAW4645	7	Eustrotiinae	1	F
BOLD:AAW5122	39	Praydidae	1	F
BOLD:AAW5335	194	Lymantriinae	59	F
BOLD:AAW9611	5	Sterrhinae	1	F
BOLD:AAX1998	34	Tenebrioninae	2	F
BOLD:AAX2148	22	Oxypilinae	13	F
BOLD:AAX3946	2	Miomantidae	1	F
BOLD:AAX4222	60	Macrotermitinae	24	F
BOLD:AAX9110	25	Dorylinae	14	F
BOLD:AAX9782	8	Arctiinae	1	F
BOLD:AAY0246	16	Rhaconotus	1	F
BOLD:AAY2915	4	Plyctes	2	F
BOLD:AAY6104	18	Arctiinae	1	F
BOLD:AAY7133	15	Noctuidae	2	F
BOLD:AAY7157	22	Agaristinae	1	F
BOLD:AAY7350	50	Erebinae	2	F
BOLD:AAY7360	11	Plusiinae	2	F
BOLD:AAZ1689	128	Oedipodinae	6	F
BOLD:AAZ2337	283	Pyrrhocoridae	152	F
BOLD:AAZ3759	95	Spilomelinae	48	F
BOLD:AAZ4333	10	Coccinellidae	3	F
BOLD:AAZ5493	17	Lepidoptera	4	F
BOLD:AAZ5579	110	Gelechiinae	8	F
BOLD:AAZ6170	14	Westermanniinae	6	F
BOLD:AAZ6779	16	Pentatominae	7	F
BOLD:AAZ7719	10	Acontiinae	1	F
BOLD:AAZ8191	17	Lasiocampinae	1	F
BOLD:AAZ8380	5	Noctuidae	1	F
BOLD:AAZ8389	95	Arctiinae	1	F
BOLD:AAZ8424	8	Limacodinae	4	F
BOLD:AAZ8433	6	Arctiinae	1	F
BOLD:AAZ8439	39	Lymantriinae	24	F
BOLD:AAZ8456	13	Lymantriinae	2	F
BOLD:AAZ8478	2	Lepidoptera	1	F
BOLD:AAZ8672	23	Rhyparochromidae	1	F
BOLD:AAZ8695	52	Spilomelinae	32	F
BOLD:AAZ8756	2	Plusiinae	1	F
BOLD:AAZ8797	38	Arctiinae	2	F
BOLD:AAZ8800	21	Arctiinae	3	F
BOLD:AAZ8830	39	Arctiinae	5	F
BOLD:AAZ8833	12	Agaristinae	2	F
BOLD:AAZ8851	8	Lepidoptera	2	F
BOLD:AAZ8904	14	Erebidae	4	F
BOLD:AAZ8917	18	Arctiinae	1	F
BOLD:AAZ9150	11	Pyrrhocoridae	10	F
BOLD:AAZ9530	23	Plusiinae	2	F
BOLD:ABA0151	42	Arctiinae	1	F
BOLD:ABA0180	12	Asopinae	1	F
BOLD:ABA1514	5	Sterrhinae	1	F
BOLD:ABA4220	17	Arctiinae	3	F
BOLD:ABA4420	5	Compsocteninae	2	F
BOLD:ABA4422	6	Lepidoptera	5	F
BOLD:ABA4621	5	Herminiinae	2	F
BOLD:ABA4627	38	Spilomelinae	1	F
BOLD:ABA4634	10	Spilomelinae	1	F
BOLD:ABA4635	112	Hypeninae	1	F
BOLD:ABA4641	29	Herminiinae	2	F
BOLD:ABA4647	4	Crambidae	1	F
BOLD:ABA4962	35	Phycitinae	1	F
BOLD:ABA4975	9	Phycitinae	3	F
BOLD:ABA5091	210	Herminiinae	35	F
BOLD:ABA5121	9	Agaristinae	2	F
BOLD:ABA6627	29	Condicinae	14	F
BOLD:ABA6662	53	Lepidoptera	25	F
BOLD:ABA6662	53	Noctuidae	1	F
BOLD:ABA6677	5	Erebidae	1	F
BOLD:ABA6677	5	Herminiinae	1	F
BOLD:ABA6705	9	Erebinae	2	F
BOLD:ABA6739	13	Noctuidae	7	F
BOLD:ABA6741	26	Lepidoptera	7	F
BOLD:ABA6745	19	Erebinae	1	F
BOLD:ABA6774	14	Herminiinae	2	F
BOLD:ABA6784	9	Boletobiinae	2	F
BOLD:ABA6800	9	Lepidoptera	1	F
BOLD:ABA6878	8	Limacodinae	1	F
BOLD:ABA6951	29	Pyralidae	11	F
BOLD:ABA7186	3	Erebinae	2	F
BOLD:ABA7372	118	Smerinthinae	4	F
BOLD:ABA7515	48	Nolinae	4	F
BOLD:ABA7613	22	Geometrinae	1	F
BOLD:ABA7668	2	Erebidae	1	F
BOLD:ABA8215	19	Noctuidae	2	F
BOLD:ABA8218	3	Lepidoptera	1	F
BOLD:ABA8223	10	Lophoptera	1	F
BOLD:ABA8255	5	Erebidae	1	F
BOLD:ABA8584	21	Gyrininae	1	F
BOLD:ABA8963	15	Perissomasticinae	3	F
BOLD:ABA9444	43	Palpopleurinae	1	F
BOLD:ABU7350	18	Noctuinae	3	F
BOLD:ABU8375	27	Lasiocampinae	8	F
BOLD:ABU8427	4	Lasiocampinae	1	F
BOLD:ABU9635	23	Arctiinae	1	F
BOLD:ABV0017	5	Belostomatidae	1	F
BOLD:ABV0079	34	Anisopinae	2	F
BOLD:ABV2117	16	Chloephorinae	1	F
BOLD:ABV2144	14	Phycitinae	2	F
BOLD:ABV2393	14	Phycitinae	6	F
BOLD:ABV2398	8	Pyralidae	4	F
BOLD:ABV2580	24	Rhopalinae	1	F
BOLD:ABV2594	233	Cicadellidae	2	F
BOLD:ABV2952	30	Erebidae	3	F
BOLD:ABV2982	26	Erebidae	15	F
BOLD:ABV3071	7	Erebinae	1	F
BOLD:ABV3081	14	Lepidoptera	5	F
BOLD:ABV3100	20	Notodontidae	6	F
BOLD:ABV3522	29	Lepidoptera	19	F
BOLD:ABV3925	15	Crambidae	2	F
BOLD:ABV3925	15	Spilomelinae	6	F
BOLD:ABV5824	81	Noctuidae	31	F
BOLD:ABV7598	7	Olethreutinae	1	F
BOLD:ABV8081	211	Olethreutinae	2	F
BOLD:ABV8680	6	Chloephorinae	3	F
BOLD:ABV9038	6	Ennominae	1	F
BOLD:ABV9053	3	Pyralidae	1	F
BOLD:ABV9055	15	Phycitinae	2	F
BOLD:ABV9056	27	Phycitinae	7	F
BOLD:ABV9102	10	Spilomelinae	1	F
BOLD:ABV9109	8	Spilomelinae	2	F
BOLD:ABV9168	6	Pyralidae	1	F
BOLD:ABV9178	6	Spilomelinae	2	F
BOLD:ABV9585	13	Tortricinae	1	F
BOLD:ABW0636	6	Spilomelinae	1	F
BOLD:ABW0647	5	Phycitinae	2	F
BOLD:ABW0933	247	Gracillariidae	1	F
BOLD:ABW0990	58	Olethreutinae	1	F
BOLD:ABW1017	27	Spilomelinae	3	F
BOLD:ABW1984	35	Olethreutinae	1	F
BOLD:ABW2544	7	Olethreutinae	4	F
BOLD:ABW2553	4	Olethreutinae	1	F
BOLD:ABW3156	41	Spilomelinae	17	F
BOLD:ABW3614	4	Lepidoptera	1	F
BOLD:ABW3924	4	Lepidoptera	2	F
BOLD:ABW6080	4	Ennominae	1	F
BOLD:ABW6550	24	Aphrophorinae	5	F
BOLD:ABW6740	4	Notodontidae	2	F
BOLD:ABW7890	446	Ephydrinae	1	F
BOLD:ABX0033	6	Noctuidae	1	F
BOLD:ABX2193	287	Delphacinae	4	F
BOLD:ABX3148	348	Cicadellidae	19	F
BOLD:ABX3432	22	Miridae	1	F
BOLD:ABX3542	32	Ophioninae	18	F
BOLD:ABX3581	6	Ichneumonidae	3	F
BOLD:ABX3602	69	Typhaea stercorea	1	F
BOLD:ABX4430	14	Chrysomelidae	6	F
BOLD:ABX4731	104	Pleidae	3	F
BOLD:ABX6319	167	Gryllus	3	F
BOLD:ABX6900	14	Pentatominae	1	F
BOLD:ABX8394	3	Chrysopolominae	1	F
BOLD:ABX9364	436	Galerucinae	3	F
BOLD:ABX9374	17	Phycitinae	9	F
BOLD:ABY3163	99	Galerucinae	10	F
BOLD:ABY3382	96	Epuraea luteolus	1	F
BOLD:ABY3706	7	Phycitinae	1	F
BOLD:ABY4152	70	Heliothinae	2	F
BOLD:ABY5163	12	Erebinae	1	F
BOLD:ABY5666	7	Macroglossinae	2	F
BOLD:ABY6727	168	Mocis conveniens	1	F
BOLD:ABY7892	13	Smerinthinae	1	F
BOLD:ABY9470	22	Erebinae	1	F
BOLD:ABY9664	201	Olethreutinae	1	F
BOLD:ABZ0219	4	Chloephorinae	1	F
BOLD:ABZ0564	32	Geometrinae	1	F
BOLD:ABZ0835	3	Condicinae	1	F
BOLD:ABZ1293	6	Macroglossinae	1	F
BOLD:ABZ2221	79	Coccygidium	5	F
BOLD:ABZ2902	23	Bombycinae	1	F
BOLD:ABZ3194	380	Condicinae	195	F
BOLD:ABZ3304	45	Smerinthinae	1	F
BOLD:ABZ4377	18	Desmobathrinae	1	F
BOLD:ABZ5323	8	Ennominae	1	F
BOLD:ABZ5677	13	Saturniinae	1	F
BOLD:ABZ5722	39	Macroglossinae	3	F
BOLD:ABZ8582	20	Sarcophaginae	1	F
BOLD:ABZ8642	47	Lethaeus	21	F
BOLD:ABZ9364	273	Peregrinus maidis	1	F
BOLD:ACA1325	218	Trigonidiidae	96	F
BOLD:ACA1338	216	Cecidomyiidae	1	F
BOLD:ACA1507	42	Gryllidae	5	F
BOLD:ACA1637	79	Tetrigidae	18	F
BOLD:ACA2475	14	Dytiscinae	1	F
BOLD:ACA3953	274	Cecidomyiidae	1	F
BOLD:ACA4514	1100	Muscinae	3	F
BOLD:ACA5423	7	Phycitinae	3	F
BOLD:ACA6539	36	Delphacidae	1	F
BOLD:ACA6699	48	Cicadellidae	6	F
BOLD:ACA6800	21	Lophopidae	2	F
BOLD:ACA9116	30	Delphacinae	2	F
BOLD:ACB0305	9	Spilomelinae	6	F
BOLD:ACB0322	22	Phycitinae	9	F
BOLD:ACB1738	159	Lauxaniidae	2	F
BOLD:ACB4565	129	Oxytelinae	2	F
BOLD:ACB6283	194	Sarcophaginae	1	F
BOLD:ACC3953	93	Luciliinae	1	F
BOLD:ACC4267	59	Alydinae	5	F
BOLD:ACC4325	12	Delphacidae	1	F
BOLD:ACC4388	10	Delphacidae	1	F
BOLD:ACD0671	19	Arctiinae	1	F
BOLD:ACD4048	62	Mesoveliinae	3	F
BOLD:ACD4125	38	Mesoveliinae	7	F
BOLD:ACD5135	42	Spilomelinae	3	F
BOLD:ACD7341	121	Myrmicinae	2	F
BOLD:ACE2856	19	Arctiinae	1	F
BOLD:ACE3147	32	Pentatominae	4	F
BOLD:ACE4903	178	Herminiinae	50	F
BOLD:ACE4947	163	Noctuinae	44	F
BOLD:ACE5025	18	Herminiinae	1	F
BOLD:ACE6049	35	Herminiinae	6	F
BOLD:ACE6532	124	Chloephorinae	5	F
BOLD:ACE6554	36	Macroglossinae	14	F
BOLD:ACE8949	46	Boletobiinae	1	F
BOLD:ACE9824	74	Hypeninae	2	F
BOLD:ACF0692	23	Galleriinae	10	F
BOLD:ACF0725	88	Hypocalinae	2	F
BOLD:ACF1072	16	Ennominae	1	F
BOLD:ACF2276	68	Spilomelinae	2	F
BOLD:ACF2311	17	Amphipyrinae	3	F
BOLD:ACF3383	34	Macroglossinae	1	F
BOLD:ACF5475	15	Smerinthinae	2	F
BOLD:ACF7833	45	Oecanthinae	8	F
BOLD:ACG4111	30	Rhyparochrominae	4	F
BOLD:ACG5595	24	Diopsinae	3	F
BOLD:ACG5595	24	Diopsis	1	F
BOLD:ACG5630	23	Rhyparochromidae	2	F
BOLD:ACG5810	3	Hemiptera	1	F
BOLD:ACG5908	111	Mirinae	1	F
BOLD:ACG6817	80	Rhyparochromidae	26	F
BOLD:ACG6894	54	Miridae	2	F
BOLD:ACG7352	10	Crambidae	1	F
BOLD:ACG8464	27	Phanerotoma	2	F
BOLD:ACG9648	63	Boletobiinae	1	F
BOLD:ACI0186	8	Curtonotum	2	F
BOLD:ACI2987	129	Alydinae	4	F
BOLD:ACI4226	32	Cosmopterigidae	1	F
BOLD:ACI5017	44	Cosmopteriginae	1	F
BOLD:ACI5231	7	Phycitinae	3	F
BOLD:ACI5371	25	Crambinae	1	F
BOLD:ACI5431	9	Phycitinae	1	F
BOLD:ACI5601	27	Phycitinae	2	F
BOLD:ACI5783	30	Phycitinae	5	F
BOLD:ACI6573	53	Phycitinae	20	F
BOLD:ACI6969	12	Lepidoptera	1	F
BOLD:ACK2554	337	Cecidomyiidae	1	F
BOLD:ACK2583	158	Cecidomyiidae	1	F
BOLD:ACK4053	81	Miridae	2	F
BOLD:ACK4107	912	Oscinellinae	1	F
BOLD:ACK4872	48	Rhyparochromidae	11	F
BOLD:ACK5101	48	Scelionidae	1	F
BOLD:ACK5171	5	Phycitinae	1	F
