BIN	TotalMembers	Taxa	Count in Project	Unique
BOLD:ACK5186	286	Heteroceridae	6	F
BOLD:ACK5210	17	Delphacidae	1	F
BOLD:ACK6424	6	Pyralidae	2	F
BOLD:ACK6595	56	Phycitinae	35	F
BOLD:ACK6864	349	Delphacinae	6	F
BOLD:ACK7214	85	Rhyparochromidae	17	F
BOLD:ACK7318	25	Rhyparochromidae	9	F
BOLD:ACK7390	32	Carabidae	2	F
BOLD:ACK7419	4	Dytiscidae	1	F
BOLD:ACK7462	5	Phanerotoma	1	F
BOLD:ACK7519	90	Dytiscidae	2	F
BOLD:ACK7751	129	Hydrophilidae	1	F
BOLD:ACK7832	3	Harpalinae	1	F
BOLD:ACK8010	85	Hydrophilidae	34	F
BOLD:ACK8188	16	Phycitinae	11	F
BOLD:ACK8268	24	Harpalinae	5	F
BOLD:ACK8565	48	Platystomatidae	1	F
BOLD:ACK8665	83	Microveliinae	5	F
BOLD:ACK8681	135	Tabaninae	1	F
BOLD:ACK8883	91	Delphacidae	7	F
BOLD:ACK9451	15	Carabidae	2	F
BOLD:ACK9464	7	Harpalinae	1	F
BOLD:ACL0235	61	Rhyparochrominae	1	F
BOLD:ACL0302	190	Cosmopterigidae	1	F
BOLD:ACL1678	331	Cecidomyiidae	1	F
BOLD:ACL1768	59	Arctiinae	4	F
BOLD:ACL1829	72	Arctiinae	6	F
BOLD:ACL2254	285	Muscidae	1	F
BOLD:ACL2647	72	Rhyparochromidae	5	F
BOLD:ACL7195	7	Boletobiinae	1	F
BOLD:ACL8011	3	Boletobiinae	1	F
BOLD:ACL8218	19	Boletobiinae	6	F
BOLD:ACM8437	65	Boletobiinae	3	F
BOLD:ACM8607	70	Arctiinae	16	F
BOLD:ACM8738	12	Limacodidae	2	F
BOLD:ACM8864	5	Geometridae	1	F
BOLD:ACM9000	17	Staphylininae	2	F
BOLD:ACM9055	5	Lophoptera	1	F
BOLD:ACM9225	6	Geometridae	2	F
BOLD:ACM9564	3	Limacodidae	2	F
BOLD:ACN3323	8	Crambidae	3	F
BOLD:ACN3534	66	Elateridae	17	F
BOLD:ACN3564	37	Cantharidae	1	F
BOLD:ACN3649	34	Oditinae	1	F
BOLD:ACN3687	20	Scarabaeidae	5	F
BOLD:ACN3842	21	Tenebrionidae	2	F
BOLD:ACN3858	87	Phalacridae	2	F
BOLD:ACN3955	6	Pyralidae	1	F
BOLD:ACN3956	11	Scarabaeidae	1	F
BOLD:ACN4169	58	Scarabaeidae	27	F
BOLD:ACN4208	51	Lepidoptera	9	F
BOLD:ACN4364	29	Pygaerinae	3	F
BOLD:ACN4446	16	Agrypninae	6	F
BOLD:ACN4446	16	Elateridae	2	F
BOLD:ACN4713	94	Scarabaeidae	35	F
BOLD:ACN4802	32	Herminiinae	14	F
BOLD:ACN5157	241	Platypodinae	24	F
BOLD:ACN5423	16	Carabidae	1	F
BOLD:ACN5595	13	Dytiscidae	1	F
BOLD:ACN6272	49	Erebidae	11	F
BOLD:ACN6408	2	Geometrinae	1	F
BOLD:ACN6539	127	Harpalinae	9	F
BOLD:ACN6554	20	Apatinae	3	F
BOLD:ACN6712	8	Tineidae	1	F
BOLD:ACN7330	2	Lymexylidae	1	F
BOLD:ACN7441	2	Erebidae	1	F
BOLD:ACN7458	3	Lepidoptera	1	F
BOLD:ACN7496	56	Arctiinae	26	F
BOLD:ACN7532	17	Lymantriinae	5	F
BOLD:ACN7623	9	Arctiinae	4	F
BOLD:ACN7715	54	Gryllidae	29	F
BOLD:ACN7768	10	Arctiinae	1	F
BOLD:ACN7792	28	Pyralidae	13	F
BOLD:ACN7793	71	Nolidae	16	F
BOLD:ACN7820	59	Pyraustinae	21	F
BOLD:ACN7837	34	Lepidoptera	15	F
BOLD:ACN7850	9	Arctiinae	2	F
BOLD:ACN7914	15	Calpinae	4	F
BOLD:ACN7999	85	Acrididae	11	F
BOLD:ACN7999	85	Acridinae	1	F
BOLD:ACN8245	16	Conocephalinae	2	F
BOLD:ACN8312	73	Lecithoceridae	1	F
BOLD:ACN8356	16	Spilomelinae	3	F
BOLD:ACN8433	19	Acridinae	4	F
BOLD:ACN8569	32	Acrididae	19	F
BOLD:ACN8577	22	Lepidoptera	1	F
BOLD:ACN8600	25	Oedipodinae	1	F
BOLD:ACN8651	9	Crambidae	3	F
BOLD:ACN8715	41	Eyprepocnemidinae	1	F
BOLD:ACN8790	2	Lepidoptera	1	F
BOLD:ACN8863	15	Acridinae	2	F
BOLD:ACN9187	10	Herminiinae	4	F
BOLD:ACN9349	6	Olethreutinae	1	F
BOLD:ACN9445	26	Herminiinae	6	F
BOLD:ACO1406	15	Erebidae	4	F
BOLD:ACO1509	4	Pyralidae	1	F
BOLD:ACO1596	4	Lepidoptera	1	F
BOLD:ACO1746	11	Boletobiinae	1	F
BOLD:ACO2482	8	Dytiscinae	2	F
BOLD:ACO2505	5	Hydrophilidae	1	F
BOLD:ACO3115	122	Oxytelinae	1	F
BOLD:ACO3198	2	Carabidae	1	F
BOLD:ACO3384	12	Harpalinae	5	F
BOLD:ACO3725	196	Paederinae	2	F
BOLD:ACO3938	339	Hydrophilidae	6	F
BOLD:ACO4679	4	Coleoptera	3	F
BOLD:ACO5129	3	Coleoptera	1	F
BOLD:ACO6357	76	Miltogramminae	1	F
BOLD:ACO9728	105	Lonchaeinae	1	F
BOLD:ACP2065	75	Orthoptera	28	F
BOLD:ACP2065	75	Tetrigidae	6	F
BOLD:ACP2321	7	Boletobiinae	2	F
BOLD:ACP2416	22	Pyralinae	3	F
BOLD:ACP2545	27	Erebidae	9	F
BOLD:ACP3605	8	Trigonidiidae	2	F
BOLD:ACP3709	68	Orthoptera	21	F
BOLD:ACP3886	23	Trigonidiinae	3	F
BOLD:ACP4222	90	Trigonidiidae	55	F
BOLD:ACP4256	2202	Dolichopodidae	3	F
BOLD:ACP4579	90	Ulidiidae	2	F
BOLD:ACP4972	7	Orthoptera	1	F
BOLD:ACP5403	66	Tetrigidae	38	F
BOLD:ACP7619	637	Cicadellidae	1	F
BOLD:ACP8762	60	Aleyrodidae	1	F
BOLD:ACQ0116	3	Lepidoptera	1	F
BOLD:ACQ0193	81	Phycitinae	44	F
BOLD:ACQ1442	60	Hypeninae	3	F
BOLD:ACQ2052	10	Hypeninae	2	F
BOLD:ACQ3107	15	Eriocottidae	5	F
BOLD:ACQ5655	8	Erebidae	3	F
BOLD:ACQ5655	8	Lepidoptera	1	F
BOLD:ACQ6526	8	Ennominae	2	F
BOLD:ACQ6529	12	Eustrotiinae	3	F
BOLD:ACQ6873	2	Lepidoptera	1	F
BOLD:ACQ7383	6	Crambidae	1	F
BOLD:ACQ8460	30	Coleoptera	9	F
BOLD:ACQ8460	30	Hydrophilidae	6	F
BOLD:ACR2046	18	Phycitinae	4	F
BOLD:ACR6117	519	Desmometopa	2	F
BOLD:ACR8918	37	Cecidomyiidae	4	F
BOLD:ACS0842	8	Arctiinae	3	F
BOLD:ACS1871	3	Notodontidae	2	F
BOLD:ACS3979	6	Lygaeinae	1	F
BOLD:ACS4214	714	Formicinae	89	F
BOLD:ACS6276	5	Hypenodinae	1	F
BOLD:ACS6998	125	Spilomelinae	21	F
BOLD:ACS7336	2	Phycitinae	1	F
BOLD:ACS8240	2	Gelechiidae	1	F
BOLD:ACT4928	24	Erebidae	2	F
BOLD:ACT8930	3	Erebidae	1	F
BOLD:ACT9008	12	Erebidae	6	F
BOLD:ACT9214	6	Crambidae	1	F
BOLD:ACU0122	2	Pyralidae	1	F
BOLD:ACU0615	26	Myrmecozelinae	1	F
BOLD:ACU8624	182	Hypeninae	6	F
BOLD:ACV5631	7	Phycitinae	4	F
BOLD:ACW6823	29	Noctuidae	7	F
BOLD:ACW7053	11	Arctiinae	4	F
BOLD:ACW7684	13	Erebidae	2	F
BOLD:ACW9059	28	Tachinidae	1	F
BOLD:ACX1754	48	Sarcophagidae	1	F
BOLD:ACX8581	61	Sarcophagidae	1	F
BOLD:ACY1055	143	Spilomelinae	1	F
BOLD:ACY2562	15	Siculodinae	1	F
BOLD:ACY3047	4	Lepidoptera	2	F
BOLD:ACY3395	5	Ennominae	1	F
BOLD:ACY3499	25	Zeuzerinae	16	F
BOLD:ACY3770	4	Noctuidae	2	F
BOLD:ACY3778	38	Pentatominae	20	F
BOLD:ACY3910	4	Miridae	1	F
BOLD:ACY6607	4	Noctuidae	2	F
BOLD:ACY6860	3	Noctuidae	1	F
BOLD:ACY7069	9	Boletobiinae	6	F
BOLD:ACY9014	42	Rhyparochrominae	2	F
BOLD:ACY9090	3011	Nysius	2	F
BOLD:ACY9584	103	Cecidomyiidae	1	F
BOLD:ACZ9842	49	Miridae	1	F
BOLD:ADA2681	43	Cecidomyiidae	1	F
BOLD:ADA4033	9	Phycitinae	1	F
BOLD:ADA6075	5	Erebinae	1	F
BOLD:ADA6231	12	Spilomelinae	1	F
BOLD:ADB4116	9	Ophioninae	1	F
BOLD:ADB4396	22	Hemiptera	4	F
BOLD:ADB4539	33	Reduviidae	8	F
BOLD:ADB4707	16	Pyrgotidae	3	F
BOLD:ADB4738	8	Pentatomidae	4	F
BOLD:ADB4823	9	Hemiptera	4	F
BOLD:ADB4824	16	Micrelytrinae	2	F
BOLD:ADB5120	67	Cicadellidae	2	F
BOLD:ADC0354	134	Conocephalinae	24	F
BOLD:ADD3494	267	Gelechiidae	1	F
BOLD:ADF3366	129	Erebinae	1	F
BOLD:ADF6658	5	Phycitinae	3	F
BOLD:ADG5285	103	Myrmicinae	13	F
BOLD:ADG9652	9	Gelechiidae	3	F
BOLD:ADG9733	8	Formicidae	4	F
BOLD:ADH0369	12	unclassified Gelechiidae	1	F
BOLD:ADH2595	87	Cicadellidae	2	F
BOLD:ADH2702	860	Myrmicinae	1	F
BOLD:ADH4476	3	Lepidoptera	1	F
BOLD:ADH5178	8	Tachinidae	1	F
BOLD:ADH6428	17	Ennominae	2	F
BOLD:ADH6637	13	Ennominae	2	F
BOLD:ADH6741	5	Harpalinae	1	F
BOLD:ADH6791	3	Ichneumonidae	1	F
BOLD:ADH9546	43	Chrysopinae	1	F
BOLD:ADI5715	137	Cicadellidae	1	F
BOLD:ADI5776	639	Cicadellidae	1	F
BOLD:ADI6206	22	Nitidulidae	1	F
BOLD:ADI6252	15	Hypeninae	3	F
BOLD:ADI6480	14	Phycitinae	8	F
BOLD:ADI6582	29	Aphrophoridae	4	F
BOLD:ADI6731	65	Ectobiidae	3	F
BOLD:ADI6767	30	Immidae	3	F
BOLD:ADI6790	116	Formicidae	14	F
BOLD:ADI7083	9	Macrocentrus	1	F
BOLD:ADI7110	31	Scelionidae	1	F
BOLD:ADI7244	105	Formicidae	20	F
BOLD:ADI7297	7	Rhyparochromidae	4	F
BOLD:ADI8055	34	Cixiidae	4	F
BOLD:ADI8365	85	Boletobiinae	3	F
BOLD:ADI8499	4	Noctuidae	2	F
BOLD:ADI8599	19	Noctuidae	4	F
BOLD:ADI9397	28	Delphacidae	1	F
BOLD:ADI9894	15	Cicadellidae	1	F
BOLD:ADJ0340	82	Cicadellidae	34	F
BOLD:ADJ0677	293	Sciaridae	1	F
BOLD:ADJ0681	13	Cicadellidae	2	F
BOLD:ADJ0896	88	Cicadellidae	7	F
BOLD:ADJ1167	44	Cecidomyiidae	1	F
BOLD:ADJ1301	13	Dichomeridinae	1	F
BOLD:ADJ1348	5	Noctuinae	1	F
BOLD:ADJ1561	315	Ceratopogonidae	1	F
BOLD:ADJ2582	624	Ceratopogonidae	2	F
BOLD:ADJ2850	75	Cecidomyiidae	2	F
BOLD:ADJ2959	11	Erebidae	2	F
BOLD:ADJ3281	234	Cicadellidae	2	F
BOLD:ADJ3622	8	Ichneumonidae	1	F
BOLD:ADJ3768	8	Orthoptera	1	F
BOLD:ADJ4445	39	Coccygidium	5	F
BOLD:ADJ4647	77	Cecidomyiidae	1	F
BOLD:ADJ5112	12	Sciaridae	1	F
BOLD:ADJ5570	34	Paederinae	6	F
BOLD:ADJ7888	88	Delphacinae	1	F
BOLD:ADJ8972	5	Scolytinae	1	F
BOLD:ADK3318	27	Forcipomyia	1	F
BOLD:ADK3437	46	Phylinae	1	F
BOLD:ADK3705	73	Amphipyrinae	11	F
BOLD:ADK9014	522	Formicidae	52	F
BOLD:ADK9331	16	Flatinae	4	F
BOLD:ADK9931	3	Coccygidium	1	F
BOLD:ADK9977	2	Olethreutinae	1	F
BOLD:ADL1583	37	Ennominae	6	F
BOLD:ADL2477	33	Tachinidae	1	F
BOLD:ADL5799	39	Rhyparochromidae	3	F
BOLD:ADL9939	17	Doryctinae	2	F
BOLD:ADM7325	114	Rhyparochromidae	23	F
BOLD:ADM8657	17	Conocephalinae	2	F
BOLD:ADM8995	8	Tetrigidae	2	F
BOLD:ADN0124	35	Scelionidae	1	F
BOLD:ADN1045	253	Limosininae	2	F
BOLD:ADN4494	47	Aphodiinae	11	F
BOLD:ADN5776	214	Plutellidae	3	F
BOLD:ADN7756	319	Silvanidae	1	F
BOLD:ADN8624	31	Ephydridae	4	F
BOLD:ADO1134	28	Tachinidae	1	F
BOLD:ADO3537	78	Cecidomyiinae	4	F
BOLD:ADO3569	32	Bryocorinae	1	F
BOLD:ADO4244	48	Cicadellidae	1	F
BOLD:ADO8076	11	Hydrophilidae	6	F
BOLD:ADP6661	31	Dolichopodidae	1	F
BOLD:ADP8488	22	Spilomelinae	2	F
BOLD:ADP8616	14	Pentatomidae	1	F
BOLD:ADP8622	5	Acrididae	1	F
BOLD:ADP9530	46	Formicidae	3	F
BOLD:ADQ4164	21	Anthocoridae	1	F
BOLD:ADQ5065	23	Pyrrhocoridae	6	F
BOLD:ADQ5678	38	Heliconiinae	1	F
BOLD:ADQ6124	9	Chrysomelidae	1	F
BOLD:ADR6705	8	Geometrinae	4	F
BOLD:ADS0503	5	Gyrinidae	1	F
BOLD:ADS0732	106	Dictyopharinae	34	F
BOLD:ADS1690	69	Galerucinae	3	F
BOLD:ADS2323	18	Scolytinae	1	F
BOLD:ADS2783	40	Noctuinae	5	F
BOLD:ADS4356	3	Orthoptera	1	F
BOLD:ADS7116	111	Myrmicinae	3	F
BOLD:ADS7598	227	Cicadellidae	16	F
BOLD:ADS9584	23	Rhyparochromidae	1	F
BOLD:ADT1631	19	Blastobasinae	1	F
BOLD:ADT2293	17	Delphacidae	1	F
BOLD:ADT4791	79	Scythrididae	2	F
BOLD:ADT7703	8	Chrysomelidae	4	F
BOLD:ADT7703	8	Galerucinae	3	F
BOLD:ADT8077	9	Anacampsinae	4	F
BOLD:ADT8540	25	Lygaeinae	1	F
BOLD:ADT8543	16	Deltocephalinae	4	F
BOLD:ADT9073	169	Chrysomelidae	59	F
BOLD:ADU0364	11	Chrysomelidae	8	F
BOLD:ADU2318	9	Delphacidae	4	F
BOLD:ADU2751	17	Pentatomidae	4	F
BOLD:ADU4132	5	Miltogramminae	1	F
BOLD:ADU4205	101	Curelius	7	F
BOLD:ADU4284	38	Formicidae	31	F
BOLD:ADU4286	69	Myrmicinae	23	F
BOLD:ADU6772	86	Formicinae	4	F
BOLD:ADU8477	32	Cicadellidae	1	F
BOLD:ADV3071	243	Gryllinae	14	F
BOLD:ADV7009	44	Chrysomelidae	2	F
BOLD:ADV7541	102	Cicadellidae	2	F
BOLD:ADV8081	172	Harpalinae	86	F
BOLD:ADW4967	42	Formicidae	11	F
BOLD:ADW9528	5	Coptotermitinae	1	F
BOLD:ADX4334	45	Berothinae	12	F
BOLD:ADX4351	19	Ceratopogonidae	1	F
BOLD:ADX4461	6	Rhyparochromidae	2	F
BOLD:ADX9934	70	Formicidae	6	F
BOLD:ADY0152	22	Depressariidae	1	F
BOLD:ADY0452	31	Phoridae	1	F
BOLD:ADY0534	68	Rhyparochromidae	3	F
BOLD:ADY0950	11	Laelapidae	1	F
BOLD:ADY1274	43	Cecidomyiidae	32	F
BOLD:ADY1583	8	Noctuinae	2	F
BOLD:ADY1704	29	Cecidomyiidae	2	F
BOLD:ADY1884	6	Rhyparochromidae	1	F
BOLD:ADY1983	40	Cicadellidae	2	F
BOLD:ADY2865	7	Olethreutinae	1	F
BOLD:ADY5425	2	Chloropidae	1	F
BOLD:ADY5731	159	Formicidae	18	F
BOLD:ADY6275	27	Erebidae	5	F
BOLD:ADY6320	44	Delphacinae	1	F
BOLD:ADY6407	24	Achilidae	1	F
BOLD:ADY6935	21	Gelechiidae	2	F
BOLD:ADY7044	29	Arctiinae	12	F
BOLD:ADY7233	293	Cecidomyiidae	1	F
BOLD:ADY7257	107	Scarabaeinae	28	F
BOLD:ADY7379	19	Scarabaeinae	7	F
BOLD:ADY7822	13	Gerrinae	2	F
BOLD:ADY8750	27	Coccygidium	1	F
BOLD:ADY8838	9	Ectobiidae	1	F
BOLD:ADY8939	2	Lymantriinae	1	F
BOLD:ADY8943	16	Rhyparochromidae	5	F
BOLD:ADY9151	4	Crambidae	1	F
BOLD:ADY9323	2	Lepidoptera	1	F
BOLD:ADY9534	30	Cecidomyiidae	1	F
BOLD:ADY9887	3	Gelechiidae	1	F
BOLD:ADZ0077	33	Cecidomyiidae	1	F
BOLD:ADZ0289	88	Phoridae	1	F
BOLD:ADZ0718	16	Acrididae	3	F
BOLD:ADZ0864	10	Pyrrhocoridae	5	F
BOLD:ADZ0917	61	Cicadellinae	27	F
BOLD:ADZ0947	31	Pyralidae	17	F
BOLD:ADZ0958	11	Lepidoptera	1	F
BOLD:ADZ1234	63	Dermaptera	17	F
BOLD:ADZ1234	63	Spongiphoridae	16	F
BOLD:ADZ1339	109	Chrysomelidae	23	F
BOLD:ADZ1349	7	Pyralidae	1	F
BOLD:ADZ1719	40	Delphacidae	2	F
BOLD:ADZ1810	5	Harpalinae	2	F
BOLD:ADZ2501	50	Spilomelinae	1	F
BOLD:ADZ2744	41	Ephydridae	1	F
BOLD:ADZ2863	7	Harpalinae	5	F
BOLD:ADZ5030	18	Nitidulidae	1	F
BOLD:ADZ5113	5	Muscidae	1	F
BOLD:ADZ5532	9	Chrysomelidae	2	F
BOLD:ADZ7002	12	Gerrinae	5	F
BOLD:ADZ8248	9	Plusiinae	2	F
BOLD:ADZ9309	6	Hemiptera	4	F
BOLD:ADZ9722	7	Chloephorinae	1	F
BOLD:AEA0655	4	Erebidae	1	F
BOLD:AEA0903	10	Herminiinae	1	F
BOLD:AEA7790	14	Rhinotermitidae	3	F
BOLD:AEB3538	4	Tineidae	1	F
BOLD:AEB7385	29	Cicadellidae	3	F
BOLD:AEB7860	126	Cicadellidae	1	F
BOLD:AEC1108	3	Cicadellidae	1	F
BOLD:AEC5093	35	Gryllotalpinae	14	F
BOLD:AEC6473	239	Myrmicinae	9	F
BOLD:AEC6572	14	Scelionidae	1	F
BOLD:AEC6655	157	Sphaeroceridae	17	F
BOLD:AEC6707	79	Cicadellidae	9	F
BOLD:AEC6820	561	Formicidae	1	F
BOLD:AEC6839	6	Chrysomelidae	2	F
BOLD:AEC6878	24	Cicadellidae	4	F
BOLD:AEC6912	25	Formicidae	3	F
BOLD:AEC6922	5	Formicinae	1	F
BOLD:AEC6954	31	Carabidae	8	F
BOLD:AEC7044	17	Cicadellidae	4	F
BOLD:AEC7281	11	Scelionidae	1	F
BOLD:AEC7318	9	Harpalinae	1	F
BOLD:AEC7339	32	Staphylinidae	1	F
BOLD:AEC7419	29	Dictyopharidae	15	F
BOLD:AEC7474	45	Formicidae	22	F
BOLD:AEC7551	193	Dorylinae	16	F
BOLD:AEC7577	111	Chrysomelidae	28	F
BOLD:AEC7580	42	Chrysomelidae	1	F
BOLD:AEC7623	56	Formicidae	9	F
BOLD:AEC7730	23	Scarabaeidae	18	F
BOLD:AEC7821	22	Formicidae	1	F
BOLD:AEC7868	68	Bengaliinae	2	F
BOLD:AEC7883	5	Hemiptera	3	F
BOLD:AEC7897	5	Orthoptera	1	F
BOLD:AEC7931	10	Coleoptera	2	F
BOLD:AEC8251	21	Formicidae	3	F
BOLD:AEC8311	73	Cicadellidae	3	F
BOLD:AEC8314	15	Orthoptera	3	F
BOLD:AEC8317	16	Harpalinae	4	F
BOLD:AEC8382	15	Chrysomelidae	1	F
BOLD:AEC8519	48	Phalacridae	3	F
BOLD:AEC8536	12	Hemiptera	4	F
BOLD:AEC8539	4	Acrididae	1	F
BOLD:AEC8586	343	Formicidae	5	F
BOLD:AEC8647	15	Oscinellinae	1	F
BOLD:AEC8665	81	Formicidae	12	F
BOLD:AEC8693	25	Cicadellidae	3	F
BOLD:AEC8750	77	Dorylinae	4	F
BOLD:AEC8783	10	Gryllidae	2	F
BOLD:AEC8869	24	Cicadellidae	5	F
BOLD:AEC8880	2	Orthoptera	1	F
BOLD:AEC8882	20	Gryllidae	1	F
BOLD:AEC8973	26	Cicadellidae	5	F
BOLD:AEC9041	3	Hemiptera	1	F
BOLD:AEC9054	118	Staphylinidae	47	F
BOLD:AEC9101	4	Formicidae	1	F
BOLD:AEC9117	218	Meloinae	1	F
BOLD:AEC9148	4	Coleoptera	1	F
BOLD:AEC9241	28	Cicadellidae	5	F
BOLD:AEC9301	20	Formicidae	1	F
BOLD:AEC9401	30	Cicadellidae	1	F
BOLD:AEC9448	62	Formicidae	15	F
BOLD:AEC9469	20	Formicidae	6	F
BOLD:AEC9501	3	Cicadellidae	1	F
BOLD:AEC9783	25	Lepidoptera	4	F
BOLD:AEC9814	6	Formicidae	2	F
BOLD:AEC9957	2	Orthoptera	1	F
BOLD:AED0157	5	Pompilidae	1	F
BOLD:AED0192	15	Lepidoptera	7	F
BOLD:AED0198	7	Hymenoptera	3	F
BOLD:AED0259	145	Cicadellidae	12	F
BOLD:AED0381	16	Anthicidae	1	F
BOLD:AED0405	29	Gryllidae	2	F
BOLD:AED0414	8	Orthoptera	1	F
BOLD:AED0549	4	Hemiptera	2	F
BOLD:AED0709	6	Hymenoptera	1	F
BOLD:AED0834	16	Cicindelinae	7	F
BOLD:AED0904	96	Ponerinae	1	F
BOLD:AED0951	102	Formicidae	2	F
BOLD:AED2583	2	Hemiptera	1	F
BOLD:AED4175	3	Lepidoptera	1	F
BOLD:AED4997	52	Erebinae	3	F
BOLD:AED9291	8	Lophoptera	1	F
BOLD:AEE0431	7	Ennominae	4	F
BOLD:AEE9713	4	Calpinae	1	F
BOLD:AEF8104	5	Corixinae	1	F
BOLD:AEG2275	14	Tabanidae	10	F
BOLD:AEG2597	16	Anobinae	3	F
BOLD:AEG2670	4	Dudgeoneidae	1	F
BOLD:AEG2720	20	Agaristinae	4	F
BOLD:AEH0966	42	Phaneropterinae	19	F
BOLD:AEH0966	42	Tettigoniidae	2	F
BOLD:AEH0986	12	Erebidae	4	F
BOLD:AEH1359	2	Tachinidae	1	F
BOLD:AEH1367	7	Coleoptera	1	F
BOLD:AEH1416	20	Rhyparochromidae	1	F
BOLD:AEH2282	6	Lymantriinae	1	F
BOLD:AEH9130	5	Lepidoptera	1	F
BOLD:AEH9454	3	Crambidae	2	F
BOLD:AEH9726	14	Crambidae	1	F
BOLD:AEI3656	77	Gryllinae	52	F
BOLD:AEI4453	10	Cydnidae	6	F
BOLD:AEI5888	3	Crambidae	1	F
BOLD:AEI6657	4	Lepidoptera	1	F
BOLD:AEI6749	4	Lepidoptera	2	F
BOLD:AEI8717	3	Crambidae	1	F
BOLD:AEI9227	19	Crambidae	15	F
BOLD:AEJ0632	7	Erebinae	1	F
BOLD:AEJ4882	7	Erebinae	1	F
BOLD:AEJ5652	2	Ascalaphinae	1	F
BOLD:AEJ9879	3	Mantodea	1	F
BOLD:AEK3033	114	Hypeninae	15	F
BOLD:AEK3140	416	Aleocharinae	43	F
BOLD:AEK3358	39	Limoniidae	1	F
BOLD:AEK3681	41	Erebidae	3	F
BOLD:AEK4292	13	Delphacidae	3	F
BOLD:AEK4295	326	Carabidae	3	F
BOLD:AEK4635	6	Dicranurinae	1	F
BOLD:AEK5364	3	Orthoptera	2	F
BOLD:AEK7707	43	Notodontidae	2	F
BOLD:AEK7758	34	Achilidae	10	F
BOLD:AEL0410	22	Phylinae	2	F
BOLD:AEL2940	110	Formicidae	9	F
BOLD:AEL3215	7	Notodontidae	1	F
BOLD:AEL4554	4	Pyralidae	1	F
BOLD:AEL4659	7	Phalerinae	2	F
BOLD:AEL6613	43	Hypeninae	3	F
BOLD:AEL6765	6	Ascalaphinae	1	F
BOLD:AEL7625	90	Lecithocerinae	2	F
BOLD:AEL7661	99	Formicidae	33	F
BOLD:AEL7662	11	Gelechiidae	3	F
BOLD:AEL7684	5	Aleocharinae	1	F
BOLD:AEL7713	10	Cicadellidae	1	F
BOLD:AEL7748	24	Formicidae	8	F
BOLD:AEL7753	57	Dytiscidae	4	F
BOLD:AEL7755	4	Hemiptera	1	F
BOLD:AEL7810	16	Staphylinidae	2	F
BOLD:AEL7855	23	Crambidae	2	F
BOLD:AEL7867	12	Delphacidae	1	F
BOLD:AEL7888	4	Lepidoptera	1	F
BOLD:AEL7902	4	Phycitinae	2	F
BOLD:AEL7905	23	Miridae	4	F
BOLD:AEL8050	103	Cicadellidae	2	F
BOLD:AEL8058	78	Cicadellidae	21	F
BOLD:AEL8239	7	Lepidoptera	3	F
BOLD:AEL8242	17	Lycidae	4	F
BOLD:AEL8257	22	Chrysomelidae	1	F
BOLD:AEL8270	130	Aleocharinae	39	F
BOLD:AEL8316	6	Crambidae	1	F
BOLD:AEL8373	6	Nitidulidae	2	F
BOLD:AEL8399	47	Cicadellidae	1	F
BOLD:AEL8400	47	Corixidae	1	F
